,Date,Change,Price
6951,12/12/13,-0.8,11.749841921081762
6952,12/13/13,1.1,11.87909018221366
6953,12/16/13,-0.8,11.784057460755951
6954,12/17/13,1.1,11.913682092824265
6955,12/18/13,-1.6,11.723063179339077
6956,12/19/13,-0.3,11.68789398980106
6957,12/20/13,4.1,12.167097643382903
6958,12/23/13,-1.6,11.972424081088777
6959,12/24/13,-2.4,11.685085903142646
6960,12/26/13,-1.1,11.556549958208077
6961,12/27/13,-0.8,11.464097558542413
6962,12/30/13,1.9,11.681915412154718
6963,12/31/13,-2.4,11.401549442263004
6964,1/2/14,2.5,11.686588178319578
6965,1/3/14,-0.3,11.65152841378462
6966,1/6/14,1.1,11.77969522633625
6967,1/7/14,0.8,11.87393278814694
6968,1/8/14,-0.8,11.778941325841764
6969,1/9/14,1.4,11.943846504403549
6970,1/10/14,3.5,12.361881132057672
6971,1/13/14,1.3,12.52258558677442
6972,1/14/14,-1.6,12.32222421738603
6973,1/15/14,-0.3,12.285257544733872
6974,1/16/14,1.9,12.518677438083815
6975,1/17/14,1.1,12.656382889902735
6976,1/21/14,0.0,12.656382889902735
6977,1/22/14,-0.5,12.593100975453222
6978,1/23/14,3.7,13.05904571154499
6979,1/24/14,1.8,13.2941085343528
6980,1/27/14,-1.8,13.05481458073445
6981,1/28/14,0.5,13.12008865363812
6982,1/29/14,2.1,13.39561051536452
6983,1/30/14,-0.5,13.328632462787697
6984,1/31/14,2.4,13.648519641894602
6985,2/3/14,3.4,14.112569309719019
6986,2/4/14,-2.8,13.717417369046887
6987,2/5/14,-2.6,13.360764517451667
6988,2/6/14,-1.1,13.213796107759698
6989,2/7/14,0.0,13.213796107759698
6990,2/10/14,0.8,13.319506476621775
6991,2/11/14,-1.6,13.106394372995826
6992,2/12/14,-1.6,12.896692063027892
6993,2/13/14,1.6,13.103039136036339
6994,2/14/14,0.0,13.103039136036339
6995,2/18/14,0.8,13.207863449124629
6996,2/19/14,-1.1,13.062576951184258
6997,2/20/14,-0.8,12.958076335574784
6998,2/21/14,1.3,13.126531327937254
6999,2/24/14,-0.8,13.021519077313757
7000,2/25/14,2.4,13.334035535169287
7001,2/26/14,1.6,13.547380103731996
7002,2/27/14,1.3,13.72349604508051
7003,2/28/14,1.0,13.860731005531315
7004,3/3/14,1.8,14.11022416363088
7005,3/4/14,-4.1,13.531704972922013
7006,3/5/14,0.3,13.572300087840777
7007,3/6/14,-2.6,13.219420285556916
7008,3/7/14,-1.8,12.981470720416892
7009,3/10/14,0.3,13.020415132578142
7010,3/11/14,0.8,13.124578453638767
7011,3/12/14,1.8,13.360820865804266
7012,3/13/14,3.9,13.881892879570632
7013,3/14/14,0.0,13.881892879570632
7014,3/17/14,-2.3,13.562609343340506
7015,3/18/14,1.0,13.698235436773912
7016,3/19/14,-2.3,13.383176021728111
7017,3/20/14,-0.3,13.343026493662927
7018,3/21/14,2.6,13.689945182498164
7019,3/24/14,1.8,13.936364195783131
7020,3/25/14,-1.0,13.797000553825299
7021,3/26/14,2.1,14.086737565455628
7022,3/27/14,1.5,14.298038628937462
7023,3/28/14,-1.8,14.040673933616588
7024,3/31/14,0.1,14.054714607550203
7025,4/1/14,-2.3,13.731456171576548
7026,4/2/14,-1.6,13.511752872831323
7027,4/3/14,1.0,13.646870401559637
7028,4/4/14,1.8,13.89251406878771
7029,4/7/14,1.8,14.142579322025888
7030,4/8/14,0.5,14.213292218636017
7031,4/9/14,-1.3,14.02851941979375
7032,4/10/14,2.6,14.393260924708388
7033,4/11/14,2.0,14.681126143202556
7034,4/14/14,-0.8,14.563677134056936
7035,4/15/14,1.5,14.78213229106779
7036,4/16/14,0.2,14.811696555649926
7037,4/17/14,-3.0,14.367345658980428
7038,4/21/14,-0.3,14.324243622003486
7039,4/22/14,0.8,14.438837570979514
7040,4/23/14,1.5,14.655420134544205
7041,4/24/14,0.5,14.728697235216924
7042,4/25/14,0.5,14.802340721393007
7043,4/28/14,-1.5,14.580305610572111
7044,4/29/14,-0.3,14.536564693740395
7045,4/30/14,1.8,14.798222858227723
7046,5/1/14,2.8,15.2125730982581
7047,5/2/14,1.8,15.486399414026746
7048,5/5/14,-1.8,15.207644224574263
7049,5/6/14,1.3,15.405343599493728
7050,5/7/14,-1.0,15.25129016349879
7051,5/8/14,-1.0,15.098777261863802
7052,5/9/14,-1.0,14.947789489245164
7053,5/12/14,-1.0,14.798311594352713
7054,5/13/14,2.3,15.138672761022823
7055,5/14/14,2.8,15.562555598331462
7056,5/15/14,2.2,15.904931821494754
7057,5/16/14,-0.7,15.793597298744292
7058,5/19/14,-2.0,15.477725352769406
7059,5/20/14,0.5,15.555113979533251
7060,5/21/14,-1.8,15.275121927901653
7061,5/22/14,-0.3,15.229296562117948
7062,5/23/14,1.3,15.427277417425481
7063,5/27/14,1.5,15.658686578686861
7064,5/28/14,3.5,16.2067406089409
7065,5/29/14,-1.5,15.963639499806787
7066,5/30/14,0.5,16.04345769730582
7067,6/2/14,-2.2,15.690501627965089
7068,6/3/14,-3.2,15.188405575870206
7069,6/4/14,-0.3,15.142840359142596
7070,6/5/14,0.2,15.17312603986088
7071,6/6/14,-0.3,15.127606661741298
7072,6/9/14,-0.3,15.082223841756074
7073,6/10/14,-1.0,14.931401603338513
7074,6/11/14,0.2,14.96126440654519
7075,6/12/14,2.5,15.335296016708819
7076,6/13/14,-0.3,15.289290128658692
7077,6/16/14,0.5,15.365736579301984
7078,6/17/14,-2.0,15.058421847715945
7079,6/18/14,2.0,15.359590284670263
7080,6/19/14,-3.3,14.852723805276144
7081,6/20/14,1.8,15.120072833771115
7082,6/23/14,-1.0,14.968872105433404
7083,6/24/14,2.8,15.38800052438554
7084,6/25/14,0.7,15.495716528056237
7085,6/26/14,1.2,15.681665126392911
7086,6/27/14,-0.5,15.603256800760946
7087,6/30/14,1.5,15.837305652772358
7088,7/1/14,-2.2,15.488884928411366
7089,7/2/14,-3.0,15.024218380559025
7090,7/3/14,-1.0,14.873976196753436
7091,7/7/14,2.0,15.171455720688504
7092,7/8/14,3.0,15.62659939230916
7093,7/9/14,0.0,15.62659939230916
7094,7/10/14,0.2,15.657852591093778
7095,7/11/14,1.5,15.892720379960183
7096,7/14/14,-1.2,15.702007735400661
7097,7/15/14,-0.5,15.623497696723659
7098,7/16/14,1.5,15.857850162174513
7099,7/17/14,3.5,16.41287491785062
7100,7/18/14,-1.0,16.248746168672113
7101,7/21/14,1.2,16.443731122696178
7102,7/22/14,0.5,16.525949778309656
7103,7/23/14,-0.3,16.476371928974725
7104,7/24/14,-2.2,16.11389174653728
7105,7/25/14,3.0,16.597308498933398
7106,7/28/14,-0.3,16.547516573436596
7107,7/29/14,1.0,16.712991739170963
7108,7/30/14,-3.9,16.061185061343295
7109,7/31/14,0.0,16.061185061343295
7110,8/1/14,2.0,16.38240876257016
7111,8/4/14,-0.7,16.26773190123217
7112,8/5/14,1.0,16.430409220244492
7113,8/6/14,0.0,16.430409220244492
7114,8/7/14,2.5,16.841169450750602
7115,8/8/14,-0.5,16.75696360349685
7116,8/11/14,0.0,16.75696360349685
7117,8/12/14,-1.7,16.472095222237403
7118,8/13/14,1.7,16.752120841015437
7119,8/14/14,2.2,17.120667499517776
7120,8/15/14,2.7,17.582925522004754
7121,8/18/14,-2.7,17.108186532910626
7122,8/19/14,-0.7,16.98842922718025
7123,8/20/14,-0.7,16.86951022258999
7124,8/21/14,1.7,17.156291896374018
7125,8/22/14,1.2,17.362167399130506
7126,8/25/14,1.0,17.535789073121812
7127,8/26/14,-0.7,17.413038549609958
7128,8/27/14,2.2,17.796125397701378
7129,8/28/14,1.4,18.045271153269198
7130,8/29/14,0.7,18.17158805134208
7131,9/2/14,-4.8,17.29935182487766
7132,9/3/14,1.5,17.558842102250825
7133,9/4/14,-3.1,17.01451799708105
7134,9/5/14,-0.7,16.895416371101483
7135,9/8/14,0.0,16.895416371101483
7136,9/9/14,-0.2,16.86162553835928
7137,9/10/14,-1.7,16.574977904207174
7138,9/11/14,-1.0,16.4092281251651
7139,9/12/14,-3.0,15.916951281410146
7140,9/15/14,0.5,15.996536037817195
7141,9/16/14,-1.2,15.80457760536339
7142,9/17/14,-0.8,15.678140984520482
7143,9/18/14,0.7,15.787887971412124
7144,9/19/14,3.2,16.29310038649731
7145,9/22/14,0.5,16.374565888429796
7146,9/23/14,1.7,16.6529335085331
7147,9/24/14,-1.5,16.403139505905102
7148,9/25/14,3.2,16.928039970094066
7149,9/26/14,-0.5,16.843399770243597
7150,9/29/14,2.2,17.213954565188956
7151,9/30/14,-1.0,17.041815019537065
7152,10/1/14,5.4,17.962073030592066
7153,10/2/14,-2.2,17.56690742391904
7154,10/3/14,0.7,17.689875775886474
7155,10/6/14,0.2,17.725255527438247
7156,10/7/14,3.8,18.3988152374809
7157,10/8/14,0.0,18.3988152374809
7158,10/9/14,-1.0,18.21482708510609
7159,10/10/14,2.6,18.68841258931885
7160,10/13/14,1.6,18.987427190747955
7161,10/14/14,1.6,19.291226025799922
7162,10/15/14,2.1,19.696341772341718
7163,10/16/14,-1.4,19.420592987528934
7164,10/17/14,-1.6,19.109863499728473
7165,10/20/14,0.7,19.24363254422657
7166,10/21/14,-2.1,18.83951626079781
7167,10/22/14,0.2,18.877195293319406
7168,10/23/14,-2.6,18.386388215693103
7169,10/24/14,0.2,18.42316099212449
7170,10/27/14,0.5,18.51527679708511
7171,10/28/14,-1.7,18.200517091534664
7172,10/29/14,0.5,18.291519676992337
7173,10/30/14,0.2,18.328102716346322
7174,10/31/14,-0.2,18.29144651091363
7175,11/3/14,0.2,18.328029403935457
7176,11/4/14,0.5,18.41966955095513
7177,11/5/14,-0.2,18.38283021185322
7178,11/6/14,-1.9,18.03355643782801
7179,11/7/14,3.1,18.59259668740068
7180,11/10/14,-2.6,18.10918917352826
7181,11/11/14,0.0,18.10918917352826
7182,11/12/14,0.0,18.10918917352826
7183,11/13/14,0.7,18.23595349774296
7184,11/14/14,1.2,18.454784939715875
7185,11/17/14,-0.5,18.362511015017297
7186,11/18/14,0.5,18.45432357009238
7187,11/19/14,-1.7,18.14060006940081
7188,11/20/14,1.2,18.35828727023362
7189,11/21/14,1.9,18.70709472836806
7190,11/24/14,0.0,18.70709472836806
7191,11/25/14,2.4,19.156065001848894
7192,11/26/14,0.7,19.290157456861834
7193,11/28/14,3.0,19.86886218056769
7194,12/1/14,-1.6,19.550960385678607
7195,12/2/14,-3.0,18.96443157410825
7196,12/3/14,1.2,19.192004752997548
7197,12/4/14,2.1,19.595036852810495
7198,12/5/14,-1.4,19.320706336871147
7199,12/8/14,3.0,19.900327526977282
7200,12/9/14,1.6,20.21873276740892
7201,12/10/14,2.1,20.643326155524505
7202,12/11/14,0.7,20.787829438613176
7203,12/12/14,3.9,21.598554786719088
7204,12/15/14,-0.5,21.490562012785492
7205,12/16/14,3.2,22.17825999719463
7206,12/17/14,-2.4,21.645981757261957
7207,12/18/14,-4.4,20.69355855994243
7208,12/19/14,3.0,21.314365316740705
7209,12/22/14,0.5,21.420937143324405
7210,12/23/14,-5.7,20.199943726154913
7211,12/24/14,1.6,20.52314282577339
7212,12/26/14,0.7,20.666804825553804
7213,12/29/14,2.1,21.10080772689043
7214,12/30/14,0.7,21.24851338097866
7215,12/31/14,1.2,21.503495541550404
7216,1/2/15,3.0,22.148600407796916
7217,1/5/15,4.3,23.100990225332183
7218,1/6/15,4.9,24.232938746373456
7219,1/7/15,-0.4,24.136006991387962
7220,1/8/15,-3.8,23.21883872571522
7221,1/9/15,2.9,23.892185048760957
7222,1/12/15,1.5,24.250567824492368
7223,1/13/15,0.0,24.250567824492368
7224,1/14/15,2.0,24.735579180982217
7225,1/15/15,4.6,25.8734158233074
7226,1/16/15,-3.9,24.864352606198413
7227,1/20/15,3.7,25.78433365262775
7228,1/21/15,-3.2,24.959234975743662
7229,1/22/15,-1.1,24.68468339101048
7230,1/23/15,3.7,25.598016676477865
7231,1/26/15,-0.9,25.367634526389566
7232,1/27/15,0.4,25.469105064495125
