Date,Price,High,Low,Close,Adj Close,Volume
2019-05-15,24.045,25.125,23.98,24.93,24.762877,14508800
2019-05-16,25.139999,26.02,25.125,25.605,25.433353,11568800
2019-05-17,24.934999,25.855,24.934999,25.125,24.95657,11044400
2019-05-20,24.65,25,24.4,24.639999,24.474819,12875400
2019-05-21,25.1,25.389999,25.030001,25.275,25.105566,6968800
2019-05-22,24.985001,25.32,24.905001,25.059999,24.892002,7130800
2019-05-23,24.395,24.395,23.690001,24.16,23.998039,14133200
2019-05-24,24.52,24.629999,24.084999,24.254999,24.0924,6856000
2019-05-28,24.334999,24.615,23.584999,23.605,23.446756,7015400
2019-05-29,23.254999,23.375,22.709999,23.135,22.979908,10393600
2019-05-30,23.295,23.530001,22.975,23.299999,23.143801,11341000
2019-05-31,22.559999,22.799999,22.325001,22.344999,22.195208,12430400
2019-06-03,22.33,22.639999,21.790001,22.165001,22.016413,12919800
2019-06-04,22.775,23.635,22.65,23.605,23.446756,8442200
2019-06-05,24.055,24.215,23.540001,24.200001,24.037771,7973000
2019-06-06,24.295,24.865,24.1,24.66,24.494686,7258000
2019-06-07,24.969999,25.719999,24.915001,25.405001,25.234692,10280800
2019-06-10,25.865,26.25,25.74,25.754999,25.582346,10977400
2019-06-11,26.299999,26.4,25.545,25.735001,25.562481,8649800
2019-06-12,25.66,25.825001,25.440001,25.594999,25.423418,6111800
2019-06-13,25.860001,26,25.645,25.93,25.756176,6536200
2019-06-14,25.799999,25.98,25.584999,25.799999,25.627043,3869000
2019-06-17,25.870001,26.055,25.780001,25.844999,25.671741,5985600
2019-06-18,26.379999,26.959999,26.27,26.610001,26.431616,9418200
2019-06-19,26.674999,26.98,26.375,26.83,26.650139,6872800
2019-06-20,27.625,27.700001,26.959999,27.575001,27.390144,7800800
2019-06-21,27.485001,27.875,27.385,27.469999,27.285851,5862600
2019-06-24,27.51,27.610001,27.295,27.360001,27.176586,3789600
2019-06-25,27.305,27.315001,26.445,26.52,26.385134,8245800
2019-06-26,26.764999,26.915001,26.375,26.405001,26.270716,5961400
2019-06-27,26.629999,26.825001,26.525,26.700001,26.564217,4716600
2019-06-28,26.965,27.225,26.815001,27.075001,26.937309,7384400
2019-07-01,28.08,28.16,27.440001,27.780001,27.638725,9473800
2019-07-02,27.785,28.045,27.530001,28.045,27.902376,4405600
2019-07-03,28.219999,28.67,28.174999,28.665001,28.519226,4015400
2019-07-05,28.275,28.625,27.875,28.540001,28.394861,5646800
2019-07-08,28.155001,28.245001,27.924999,28.115,27.972021,5051200
2019-07-09,27.719999,28.290001,27.719999,28.209999,28.066538,3593400
2019-07-10,28.540001,28.895,28.365,28.610001,28.464506,7283600
2019-07-11,28.795,28.865,28.465,28.785,28.638615,6087600
2019-07-12,28.945,29.190001,28.84,29.190001,29.041555,5425400
2019-07-15,29.290001,29.299999,29.040001,29.195,29.046528,2786400
2019-07-16,29.165001,29.215,28.805,28.905001,28.758005,4127200
2019-07-17,28.889999,28.950001,28.315001,28.33,28.185928,5498800
2019-07-18,28.145,28.719999,27.995001,28.620001,28.474453,5190200
2019-07-19,28.945,28.969999,28.059999,28.129999,27.986946,5801000
2019-07-22,28.25,28.485001,28.075001,28.334999,28.190901,4121800
2019-07-23,28.674999,28.92,28.415001,28.915001,28.767954,5002200
2019-07-24,28.68,29.315001,28.655001,29.315001,29.16592,4686200
2019-07-25,29.184999,29.190001,28.635,28.879999,28.73313,6524400
2019-07-26,29.115,29.525,29.07,29.469999,29.320129,3972800
2019-07-29,29.424999,29.434999,29.120001,29.32,29.170895,4349200
2019-07-30,28.844999,29.205,28.725,29.110001,28.961962,4646800
2019-07-31,29.16,29.215,27.465,28.105,27.962072,10282800
2019-08-01,28.155001,29.075001,27.125,27.395,27.255684,14660200
2019-08-02,27.1,27.16,26.27,26.799999,26.663708,13555400
2019-08-05,25.5,25.525,23.754999,24.415001,24.290838,17920200
2019-08-06,24.865,25.405001,24.440001,25.35,25.221083,11131600
2019-08-07,24.445,25.610001,23.83,25.405001,25.275805,16106600
2019-08-08,25.82,26.865,25.66,26.865,26.728376,11909800
2019-08-09,26.584999,26.764999,25.77,26.315001,26.181177,11780800
2019-08-12,25.855,26.025,25.065001,25.344999,25.216106,11819200
2019-08-13,25.254999,26.950001,25.145,26.514999,26.380157,14375200
2019-08-14,25.325001,25.49,24.139999,24.190001,24.066982,19276600
2019-08-15,24.424999,24.605,23.790001,24.370001,24.246065,13019000
2019-08-16,24.83,25.549999,24.815001,25.434999,25.305649,10881800
2019-08-19,26.325001,26.545,26.115,26.35,26.215998,6489000
2019-08-20,26.200001,26.344999,25.695,25.735001,25.604126,6729400
2019-08-21,26.365,26.475,26.135,26.360001,26.225945,6033800
2019-08-22,26.555,26.75,25.799999,26.325001,26.191126,7683400
2019-08-23,25.940001,26.424999,23.92,24.280001,24.156525,18481400
2019-08-26,24.9,25.08,24.475,25.075001,24.947481,9434600
2019-08-27,25.495001,25.594999,24.57,24.799999,24.67388,7398600
2019-08-28,24.59,25.355,24.379999,25.315001,25.18626,7993000
2019-08-29,26.055,26.415001,25.754999,26.27,26.136406,6609600
2019-08-30,26.705,26.715,25.955,26.245001,26.11153,8317200
2019-09-03,25.719999,25.985001,25.375,25.780001,25.648897,8066800
2019-09-04,26.405001,26.635,26.174999,26.625,26.489599,6651200
2019-09-05,27.379999,27.93,27.34,27.66,27.519337,7329600
2019-09-06,27.76,27.905001,27.540001,27.73,27.588978,4738800
2019-09-09,28.02,28.040001,27.455,27.75,27.608877,4705800
2019-09-10,27.504999,27.75,27.120001,27.75,27.608877,6048400
2019-09-11,27.82,28.34,27.639999,28.34,28.195875,4669400
2019-09-12,28.584999,28.92,28.344999,28.58,28.434656,6665400
2019-09-13,28.735001,28.844999,28.415001,28.514999,28.369986,4129200
2019-09-16,28.16,28.4,28.055,28.27,28.126234,3754600
2019-09-17,28.18,28.5,28.15,28.49,28.345116,3787600
2019-09-18,28.35,28.555,27.705,28.535,28.389885,7292200
2019-09-19,28.625,28.945,28.395,28.49,28.345116,4596600
2019-09-20,28.700001,28.775,27.870001,28.065001,27.922276,5062400
2019-09-23,27.879999,28.290001,27.799999,28.09,27.947147,2634800
2019-09-24,28.41,28.52,27.110001,27.4,27.260656,7376600
2019-09-25,27.415001,28.02,26.969999,27.879999,27.738214,4352600
2019-09-26,27.885,27.934999,27.27,27.709999,27.56908,7114200
2019-09-27,27.934999,27.955,26.775,27.24,27.101471,8081800
2019-09-30,27.389999,27.834999,27.389999,27.635,27.494463,3839600
2019-10-01,27.885,28.09,26.559999,26.645,26.509497,9808000
2019-10-02,26.145,26.155001,24.83,25.225,25.096718,14500000
2019-10-03,25.139999,25.825001,24.360001,25.825001,25.693666,12254200
2019-10-04,26.025,26.934999,25.995001,26.860001,26.723404,9259000
2019-10-07,26.629999,27.105,26.424999,26.52,26.385134,8789000
2019-10-08,25.945,26.17,25.264999,25.285,25.156414,11864000
2019-10-09,25.860001,26.254999,25.674999,25.969999,25.837929,5390800
2019-10-10,25.945,26.76,25.9,26.495001,26.36026,8631400
2019-10-11,27.325001,27.98,27.285,27.295,27.156193,11528200
2019-10-14,27.215,27.424999,27.125,27.235001,27.096497,4138400
2019-10-15,27.545,28.254999,27.51,28.049999,27.907351,5646600
2019-10-16,27.895,28.105,27.76,27.91,27.768063,4383000
2019-10-17,28.25,28.4,27.915001,28.129999,27.986946,5153600
2019-10-18,27.959999,28.155001,27.48,27.75,27.608877,4742000
2019-10-21,28.15,28.370001,28.025,28.344999,28.200853,2781800
2019-10-22,28.5,28.559999,28.004999,28.040001,27.897404,4222400
2019-10-23,27.955,28.290001,27.889999,28.280001,28.136183,3251200
2019-10-24,28.555,28.594999,28.139999,28.4,28.255571,5544400
2019-10-25,28.219999,28.91,28.219999,28.77,28.62369,5141800
2019-10-28,29.125,29.379999,29.120001,29.25,29.10125,4830000
2019-10-29,29.129999,29.48,29.09,29.195,29.046528,4290200
2019-10-30,29.275,29.565001,28.84,29.48,29.330078,5669200
2019-10-31,29.434999,29.434999,28.75,29.209999,29.061453,6653000
2019-11-01,29.66,30.025,29.615,30.02,29.867332,5090400
2019-11-04,30.525,30.565001,30.254999,30.379999,30.225502,5891600
2019-11-05,30.445,30.525,30.17,30.27,30.116064,4294800
2019-11-06,30.275,30.370001,29.975,30.305,30.150885,5306800
2019-11-07,30.715,30.969999,30.440001,30.615,30.459307,6090400
2019-11-08,30.465,30.815001,30.25,30.805,30.648342,4420600
2019-11-11,30.365,30.690001,30.309999,30.66,30.504078,2980600
2019-11-12,30.75,31.120001,30.57,30.809999,30.653313,7868800
2019-11-13,30.495001,30.975,30.42,30.85,30.693111,5929400
2019-11-14,30.74,30.995001,30.540001,30.975,30.817476,4929800
2019-11-15,31.4,31.65,31.190001,31.65,31.489044,6263600
2019-11-18,31.559999,31.780001,31.405001,31.705,31.543762,3525600
2019-11-19,31.905001,31.905001,31.455,31.66,31.498993,4613400
2019-11-20,31.475,31.629999,30.790001,31.32,31.160723,6156000
2019-11-21,31.32,31.355,30.885,31.165001,31.00651,3825000
2019-11-22,31.395,31.424999,31.02,31.344999,31.185593,3182400
2019-11-25,31.66,32.075001,31.66,32.064999,31.901932,3856600
2019-11-26,32.105,32.345001,31.98,32.264999,32.100918,3432600
2019-11-27,32.459999,32.700001,32.365002,32.685001,32.518784,3643200
2019-11-29,32.509998,32.59,32.259998,32.345001,32.180511,2236200
2019-12-02,32.424999,32.435001,31.365,31.514999,31.354731,7987600
2019-12-03,30.6,30.889999,30.135,30.870001,30.713011,7728200
2019-12-04,31.209999,31.629999,31.1,31.42,31.260214,5083400
2019-12-05,31.655001,31.66,31.155001,31.605,31.444273,4199800
2019-12-06,32.235001,32.59,32.224998,32.439999,32.275028,5764200
2019-12-09,32.314999,32.544998,32.119999,32.150002,31.986502,2694400
2019-12-10,32.115002,32.349998,31.815001,32.025002,31.862139,4041200
2019-12-11,32.185001,32.389999,32.049999,32.294998,32.13076,4917800
2019-12-12,32.290001,33.389999,32.209999,33.125,32.956543,10368400
2019-12-13,33.040001,33.605,32.775002,33.18,33.011261,8216600
2019-12-16,33.775002,34.07,33.764999,33.875,33.702728,4623600
2019-12-17,33.985001,34.095001,33.860001,33.880001,33.707706,3737200
2019-12-18,34.009998,34.095001,33.869999,33.875,33.702728,2885800
2019-12-19,33.919998,34.305,33.915001,34.279999,34.105663,4674200
2019-12-20,34.650002,34.959999,34.625,34.799999,34.623024,5420800
2019-12-23,35.009998,35.014999,34.830002,34.900002,34.722519,3243400
2019-12-24,34.91,34.919998,34.720001,34.84,34.713051,1739200
2019-12-26,34.950001,35.360001,34.945,35.349998,35.221188,2828000
2019-12-27,35.634998,35.639999,35.150002,35.334999,35.206245,4203000
2019-12-30,35.365002,35.404999,34.57,34.75,34.623379,5640600
2019-12-31,34.549999,35.075001,34.439999,35.005001,34.877449,4322200
2020-01-02,35.535,35.955002,35.189999,35.950001,35.819008,5484200
2020-01-03,34.724998,35.540001,34.700001,35.169998,35.041843,6434800
2020-01-06,34.494999,35.555,34.465,35.535,35.405518,4673800
2020-01-07,35.334999,35.490002,35.064999,35.224998,35.096645,3871200
2020-01-08,35.305,36.215,35.205002,35.77,35.639664,7609000
2020-01-09,36.355,36.525002,36.130001,36.5,36.367001,4257400
2020-01-10,36.720001,36.764999,36.014999,36.189999,36.058132,4863000
2020-01-13,36.415001,36.924999,36.25,36.919998,36.785469,3547000
2020-01-14,36.764999,37.134998,36.549999,36.744999,36.611111,5305400
2020-01-15,36.720001,37.275002,36.68,37,36.865181,6929400
2020-01-16,37.490002,37.900002,37.400002,37.900002,37.761902,3962200
2020-01-17,38.165001,38.325001,37.945,38.255001,38.115608,6911000
2020-01-21,37.875,38.314999,37.855,38.040001,37.90139,5034600
2020-01-22,38.345001,38.580002,37.98,38.060001,37.921314,3390600
2020-01-23,37.779999,38.205002,37.349998,38.139999,38.001019,5179000
2020-01-24,38.400002,38.41,36.634998,37.115002,36.979763,10740400
2020-01-27,35.18,35.869999,35.035,35.34,35.211227,13672800
2020-01-28,35.845001,36.744999,35.669998,36.435001,36.302238,6222200
2020-01-29,36.935001,37,36.264999,36.34,36.207584,4409600
2020-01-30,35.575001,36.75,35.299999,36.654999,36.521435,7025000
2020-01-31,36.439999,36.5,34.345001,34.685001,34.558617,13743000
2020-02-03,35.205002,36.105,35.16,35.445,35.315845,6987000
2020-02-04,36.75,37.369999,36.619999,37.060001,36.924965,5444000
2020-02-05,38.150002,38.41,37.605,38.314999,38.175385,6672400
2020-02-06,38.705002,38.779999,38.305,38.709999,38.568943,3941200
2020-02-07,38.310001,38.580002,37.889999,38.115002,37.97612,5909000
2020-02-10,37.75,38.950001,37.740002,38.950001,38.808075,4518600
2020-02-11,39.465,39.755001,38.955002,39.150002,39.007343,5982600
2020-02-12,39.689999,39.965,39.540001,39.884998,39.739666,4594400
2020-02-13,39.330002,40.119999,39.215,39.735001,39.590218,5260200
2020-02-14,39.884998,39.965,39.439999,39.93,39.7845,4598800
2020-02-18,39.529999,39.755001,39.075001,39.615002,39.47065,4920600
2020-02-19,39.985001,40.435001,39.865002,40.18,40.033592,2816000
2020-02-20,39.950001,40.27,38.5,39.654999,39.510506,7485400
2020-02-21,39.145,39.25,38.119999,38.435001,38.294952,10155200
2020-02-24,34.845001,35.764999,34.189999,34.59,34.463959,16498800
2020-02-25,35.084999,35.279999,31.129999,31.455,31.340384,17715800
2020-02-26,31.895,33.075001,30.844999,31.110001,30.996643,16942600
2020-02-27,29.27,30.5,26.865,26.875,26.777073,27476400
2020-02-28,24.495001,26.695,23.625,26.695,26.597729,29334200
2020-03-02,27,29.969999,26.035,29.93,29.820942,19694200
2020-03-03,30.08,31.325001,26.594999,27.385,27.285215,25196800
2020-03-04,28.985001,30.895,28.225,30.83,30.717659,14220800
2020-03-05,28.5,29.5,27.01,27.735001,27.633942,20202400
2020-03-06,25.17,26.700001,24.360001,26.35,26.253984,18677400
2020-03-09,20.785,22.799999,20,20.195,20.12141,25803600
2020-03-10,22.5,23.385,20.025,23.385,23.299791,24889400
2020-03-11,21.469999,21.75,19.09,19.940001,19.867344,24775000
2020-03-12,15.8,18.219999,14.15,14.155,14.10342,44989800
2020-03-13,16.844999,18.135,14.44,18.084999,18.0191,35916400
2020-03-16,12.5,15.265,11.625,11.765,11.722132,43515000
2020-03-17,12.53,14.175,11.385,13.96,13.909133,43122400
2020-03-18,11.13,12.565,9.85,11.82,11.77693,63240200
2020-03-19,11.41,12.65,10.45,11.745,11.702203,47756200
2020-03-20,12.18,12.44,10.1,10.15,10.113015,47508400
2020-03-23,10.07,10.235,8.755,9.315,9.281057,63418400
2020-03-24,10.805,11.995,10.75,11.92,11.876565,49427400
2020-03-25,12.08,13.77,11.33,12.355,12.339482,61940600
2020-03-26,12.755,14.765,12.7,14.51,14.491777,45637200
2020-03-27,13.185,14.45,12.81,13.2,13.183422,46225400
2020-03-30,13.565,14.6,13.235,14.49,14.471802,32701200
2020-03-31,14.315,14.77,13.585,13.815,13.797648,48913200
2020-04-01,12.265,12.82,11.615,11.97,11.954967,45514400
2020-04-02,11.835,12.92,11.735,12.79,12.773937,47101200
2020-04-03,12.645,13.02,11.795,12.24,12.224627,41665200
2020-04-06,13.675,15.025,13.5,14.715,14.69652,41583000
2020-04-07,16.275,16.405001,14.695,14.715,14.69652,59664000
2020-04-08,15.2,16.434999,14.805,16.209999,16.189642,40655200
2020-04-09,16.844999,17.48,16.459999,16.945,16.923719,53853200
2020-04-13,16.76,16.82,15.7,16.450001,16.42934,43303400
2020-04-14,17.445,18.1,17.235001,17.945,17.922462,38211200
2020-04-15,16.754999,17.129999,16.355,16.790001,16.768915,33866800
2020-04-16,17.035,17.195,16.424999,17.035,17.013607,42307200
2020-04-17,18.174999,18.530001,17.629999,18.424999,18.401859,37022800
2020-04-20,17.629999,18.334999,17.385,17.434999,17.413103,35936400
2020-04-21,16.525,16.77,15.655,15.825,15.805125,43077600
2020-04-22,16.754999,17.215,16.514999,16.895,16.873781,24901400
2020-04-23,17.15,17.764999,16.834999,16.875,16.853807,36714200
2020-04-24,17.190001,17.715,16.780001,17.59,17.567909,28577800
2020-04-27,17.995001,18.57,17.9,18.365,18.341934,23238600
2020-04-28,19.120001,19.184999,18.035,18.094999,18.072275,36668400
2020-04-29,19.205,19.83,18.985001,19.495001,19.470516,29156800
2020-04-30,19.209999,19.315001,18.584999,18.950001,18.926201,30899600
2020-05-01,17.934999,18.09,17.209999,17.43,17.40811,33125400
2020-05-04,17.07,17.665001,16.775,17.615,17.592876,21443000
2020-05-05,18.17,18.65,17.995001,18.084999,18.062286,22136000
2020-05-06,18.434999,18.514999,17.684999,17.725,17.70274,26540200
2020-05-07,18.370001,18.74,18.245001,18.355,18.331947,22188000
2020-05-08,18.99,19.334999,18.77,19.254999,19.230818,20463600
2020-05-11,18.834999,19.57,18.75,19.285,19.26078,21826600
2020-05-12,19.52,19.615,18.094999,18.1,18.077269,24825200
2020-05-13,17.995001,18.205,16.65,17.165001,17.143444,37855000
2020-05-14,16.645,17.790001,16.190001,17.790001,17.767658,41451200
2020-05-15,17.285,18.01,17.08,18,17.977392,31935400
2020-05-18,19.299999,19.975,19.215,19.665001,19.640305,26279400
2020-05-19,19.530001,19.889999,19.040001,19.059999,19.03606,24525200
2020-05-20,19.805,20.200001,19.75,20.02,19.994856,20024400
2020-05-21,19.99,20.165001,19.355,19.584999,19.560402,26277200
2020-05-22,19.540001,19.74,19.27,19.690001,19.665272,14088200
2020-05-26,21.01,21.059999,20.360001,20.445,20.419323,18760200
2020-05-27,21.065001,21.344999,19.985001,21.34,21.3132,24204600
2020-05-28,21.594999,22.045,21.075001,21.235001,21.20833,21445800
2020-05-29,21.125,21.635,20.450001,21.485001,21.458017,25808800
2020-06-01,21.360001,21.905001,21.245001,21.77,21.742659,13758600
2020-06-02,21.985001,22.32,21.674999,22.32,22.291967,16631400
2020-06-03,22.790001,23.43,22.715,23.219999,23.190838,17846400
2020-06-04,22.950001,23.385,22.51,22.995001,22.96612,21390800
2020-06-05,24.325001,25.23,24.309999,24.764999,24.733896,24524400
2020-06-08,25.01,25.725,24.860001,25.695,25.662729,16026600
2020-06-09,25,25.49,24.775,25.135,25.103434,19661800
2020-06-10,25.275,25.485001,24.51,24.700001,24.66898,28500200
2020-06-11,22.879999,23.08,20.24,20.385,20.359398,48438000
2020-06-12,21.969999,22.115,19.98,21.129999,21.103462,34717600
2020-06-15,19.815001,21.975,19.559999,21.725,21.697716,26411000
2020-06-16,23.525,23.545,21.85,22.969999,22.941153,27357600
2020-06-17,23.225,23.290001,22.514999,22.67,22.641527,16723800
2020-06-18,22.334999,22.825001,22.215,22.700001,22.671492,15716000
2020-06-19,23.530001,23.575001,22.01,22.299999,22.271992,21055000
2020-06-22,22.17,22.84,21.915001,22.775,22.746395,12902800
2020-06-23,23.379999,23.610001,22.965,23.065001,23.036034,13761200
2020-06-24,22.57,22.719999,20.865,21.32,21.293226,29068000
2020-06-25,21.165001,22.040001,20.709999,21.969999,21.942406,20195400
2020-06-26,21.725,21.77,20.285,20.4,20.37438,23108200
2020-06-29,20.68,21.309999,20.184999,21.309999,21.283236,17411800
2020-06-30,21.225,22.514999,21.18,22.18,22.152145,17873600
2020-07-01,22.385,22.879999,22.27,22.59,22.561628,19006400
2020-07-02,23.41,23.719999,22.799999,22.950001,22.921177,17203200
2020-07-06,23.885,24.120001,23.690001,24.02,23.989834,14732800
2020-07-07,23.629999,24.125,23.18,23.26,23.230787,14961800
2020-07-08,23.459999,23.83,23.035,23.799999,23.770109,14111600
2020-07-09,23.959999,24.01,22.565001,23.395,23.36562,19465800
2020-07-10,23.360001,24.18,23.040001,24.115,24.084715,13980000
2020-07-13,24.695,25.275,23.33,23.485001,23.455505,19627400
2020-07-14,23.125,24.475,22.85,24.385,24.354374,22470000
2020-07-15,25.190001,25.34,24.48,25.065001,25.033522,19134600
2020-07-16,24.594999,24.93,24.42,24.815001,24.783836,12577800
2020-07-17,25.065001,25.23,24.575001,25.030001,24.998566,10825000
2020-07-20,24.975,25.82,24.780001,25.629999,25.597811,10791000
2020-07-21,26.135,26.254999,25.549999,25.785,25.752617,14608600
2020-07-22,25.715,26.305,25.684999,26.24,26.207045,10376400
2020-07-23,26.135,26.325001,24.950001,25.290001,25.25824,17185600
2020-07-24,24.815001,25.075001,24.43,24.82,24.788828,17366200
2020-07-27,24.975,25.395,24.790001,25.334999,25.303181,10934000
2020-07-28,25.16,25.455,24.790001,24.870001,24.838766,10729600
2020-07-29,25.094999,25.924999,25.075001,25.775,25.74263,10110600
2020-07-30,25.01,25.610001,24.48,25.5,25.467974,17065000
2020-07-31,25.969999,26.129999,24.885,26.105,26.072216,15709000
2020-08-03,26.545,26.844999,26.405001,26.635,26.601549,9230800
2020-08-04,26.43,26.959999,26.43,26.934999,26.901171,10125800
2020-08-05,27.32,27.535,27.24,27.445,27.41053,9164400
2020-08-06,27.299999,28.040001,27.219999,28.004999,27.969828,11800800
2020-08-07,27.745001,28.120001,27.5,28.059999,28.024759,14788400
2020-08-10,28.200001,28.370001,27.66,28.309999,28.274445,10513800
2020-08-11,28.655001,28.815001,27.42,27.635,27.600292,13895200
2020-08-12,28.27,28.985001,28.27,28.754999,28.718885,10382800
2020-08-13,28.559999,28.975,28.360001,28.629999,28.594042,7720600
