Date,Change,Price
1/25/96,-2.8,2.495509633280058
1/26/96,2.2,2.550410845212219
1/29/96,-1.5,2.512154682534036
1/30/96,1.7,2.554861312137114
1/31/96,2.3,2.613623122316268
2/1/96,-1.7,2.569191529236891
2/2/96,-2.0,2.5178076986521534
2/5/96,-0.4,2.5077364678575447
2/6/96,0.5,2.520275150196832
2/7/96,-0.3,2.512714324746242
2/8/96,-0.3,2.505176181772003
2/9/96,0.2,2.510186534135547
2/12/96,1.6,2.550349518681716
2/13/96,0.2,2.555450217719079
2/14/96,-1.4,2.519673914671012
2/15/96,-2.3,2.4617214146335784
2/16/96,-2.6,2.3977166578531053
2/20/96,-5.6,2.2634445250133317
2/21/96,0.3,2.270234858588371
2/22/96,1.1,2.2952074420328428
2/23/96,-2.4,2.240122463424054
2/26/96,-1.3,2.2110008713995417
2/27/96,-0.9,2.1911018635569457
2/28/96,-0.3,2.1845285579662748
2/29/96,1.5,2.2172964863357687
3/1/96,3.2,2.2882499738985134
3/4/96,1.4,2.3202854735330924
3/5/96,-1.5,2.285481191430096
3/6/96,-2.1,2.237486086410064
3/7/96,-0.6,2.224061169891604
3/8/96,-8.9,2.026119725771251
3/11/96,3.3,2.092981676721702
3/12/96,-1.2,2.0678658966010417
3/13/96,-1.2,2.043051505841829
3/14/96,0.3,2.049180660359354
3/15/96,-2.5,1.9979511438503703
3/18/96,1.1,2.019928606432724
3/19/96,0.0,2.019928606432724
3/20/96,1.8,2.0562873213485133
3/21/96,1.2,2.0809627692046955
3/22/96,-1.2,2.055991215974239
3/25/96,2.3,2.103279013941646
3/26/96,-0.3,2.096969176899821
3/27/96,-3.3,2.027769194062127
3/28/96,-2.2,1.9831582717927605
3/29/96,3.9,2.0605014443926777
4/1/96,0.5,2.070803951614641
4/2/96,1.5,2.1018660108888603
4/3/96,-0.6,2.0892548148235277
4/4/96,-1.2,2.0641837570456447
4/8/96,-7.7,1.9052416077531305
4/9/96,1.8,1.9395359566926864
4/10/96,-2.2,1.8968661656454475
4/11/96,-1.6,1.8665163069951205
4/12/96,4.7,1.9542425734238908
4/15/96,0.8,1.969876514011282
4/16/96,0.3,1.9757861435533155
4/17/96,-1.9,1.9382462068258024
4/18/96,-1.0,1.9188637447575445
4/19/96,1.5,1.9476467009289076
4/22/96,1.1,1.9690708146391247
4/23/96,-0.6,1.9572563897512905
4/24/96,-1.0,1.9376838258537776
4/25/96,0.0,1.9376838258537776
4/26/96,0.9,1.9551229802864611
4/29/96,-1.3,1.929706381542737
4/30/96,-0.2,1.925846968779652
5/1/96,0.0,1.925846968779652
5/2/96,-4.7,1.835332161247008
5/3/96,-2.2,1.794954853699574
5/6/96,1.2,1.8164943119439687
5/7/96,-0.4,1.8092283346961928
5/8/96,2.5,1.8544590430635972
5/9/96,-1.3,1.8303510755037704
5/10/96,3.1,1.8870919588443875
5/13/96,0.5,1.896527418638609
5/14/96,1.8,1.930664912174104
5/15/96,0.3,1.936456906910626
5/16/96,-1.9,1.899664225679324
5/17/96,1.8,1.933858181741552
5/20/96,0.5,1.94352747265026
5/21/96,-0.7,1.929922780341708
5/22/96,1.2,1.9530818537058083
5/23/96,-1.6,1.9218325440465156
5/24/96,1.2,1.9448945345750737
5/28/96,-0.7,1.931280272833048
5/29/96,-2.5,1.8829982660122215
5/30/96,0.3,1.8886472608102585
5/31/96,-0.8,1.873538082723776
6/3/96,-0.7,1.8604233161447097
6/4/96,0.6,1.871585856041578
6/5/96,0.9,1.888430128745952
6/6/96,2.5,1.9356408819646005
6/7/96,-5.6,1.8272449925745828
6/10/96,-1.0,1.808972542648837
6/11/96,-1.0,1.7908828172223483
6/12/96,-1.6,1.762228692146791
6/13/96,0.9,1.7780887503761118
6/14/96,1.6,1.8065381703821295
6/17/96,1.5,1.8336362429378612
6/18/96,-0.7,1.8208007892372964
6/19/96,-1.0,1.8025927813449236
6/20/96,0.3,1.808000559688958
6/21/96,0.3,1.8134245613680249
6/24/96,0.2,1.817051410490761
6/25/96,1.2,1.8388560274166497
6/26/96,0.3,1.8443725954989
6/27/96,1.9,1.8794156748133783
6/28/96,5.1,1.975265874228861
7/1/96,-0.4,1.9673648107319448
7/2/96,-1.3,1.94178906819243
7/3/96,0.9,1.9592651698061616
7/5/96,-8.4,1.7946868955424442
7/8/96,-0.1,1.7928922086469017
7/9/96,1.2,1.8144069151506643
7/10/96,1.6,1.8434374257930752
7/11/96,0.9,1.8600283626252128
7/12/96,1.5,1.8879287880645907
7/15/96,-1.7,1.8558339986674928
7/16/96,1.5,1.8836715086475049
7/17/96,0.0,1.8836715086475049
7/18/96,3.1,1.9420653254155773
7/19/96,-1.3,1.9168184761851748
7/22/96,-1.7,1.8842325620900269
7/23/96,1.2,1.906843352835107
7/24/96,-1.9,1.87061332913124
7/25/96,0.3,1.8762251691186331
7/26/96,0.6,1.8874825201333447
7/29/96,-2.3,1.8440704221702784
7/30/96,1.2,1.8661992672363212
7/31/96,3.9,1.9389810386585375
8/1/96,4.0,2.0165402802048797
8/2/96,3.0,2.077036488611025
8/5/96,-0.4,2.068728342656581
8/6/96,-0.3,2.062522157628612
8/7/96,0.0,2.062522157628612
8/8/96,-0.6,2.05014702468284
8/9/96,0.0,2.05014702468284
8/12/96,1.7,2.0849995241024484
8/13/96,-2.8,2.02661953742758
8/14/96,0.0,2.02661953742758
8/15/96,-1.0,2.006353342053304
8/16/96,0.9,2.024410522131784
8/19/96,-0.4,2.0163128800432566
8/20/96,0.0,2.0163128800432566
8/21/96,-1.3,1.9901008126026944
8/22/96,-0.3,1.984130510164886
8/23/96,-2.5,1.934527247410764
8/26/96,-2.6,1.884229538978084
8/27/96,0.9,1.9011876048288865
8/28/96,-0.7,1.887879291595084
8/29/96,-1.6,1.8576732229295627
8/30/96,-0.8,1.8428118371461264
9/3/96,1.5,1.870454014703318
9/4/96,-0.7,1.8573608366003944
9/5/96,-2.2,1.816498898195186
9/6/96,1.2,1.838296884973528
9/9/96,1.2,1.8603564475932104
9/10/96,-1.3,1.836171813774499
9/11/96,0.0,1.836171813774499
9/12/96,1.6,1.865550562794891
9/13/96,3.4,1.9289792819299167
9/16/96,0.5,1.9386241783395664
9/17/96,-2.2,1.895974446416096
9/18/96,-0.3,1.890286523076848
9/19/96,-1.0,1.8713836578460792
9/20/96,0.3,1.8769978088196173
9/23/96,0.5,1.886382797863715
9/24/96,1.2,1.90901939143808
9/25/96,1.8,1.9433817404839653
9/26/96,1.8,1.9783626118126767
9/27/96,-0.7,1.964514073529988
9/30/96,0.7,1.9782656720446976
10/1/96,2.1,2.019809251157636
10/2/96,1.2,2.044046962171528
10/3/96,-0.3,2.037914821285013
10/4/96,3.7,2.113317669672558
10/7/96,-1.6,2.079504586957797
10/8/96,-0.3,2.073266073196924
10/9/96,-1.3,2.046313614245364
10/10/96,-1.9,2.007433655574702
10/11/96,1.5,2.0375451604083223
10/14/96,-0.1,2.035507615247914
10/15/96,0.0,2.035507615247914
10/16/96,-0.6,2.0232945695564264
10/17/96,2.1,2.0657837555171112
10/18/96,0.3,2.0719811067836624
10/21/96,-0.7,2.0574772390361766
10/22/96,-1.3,2.0307300349287063
10/23/96,0.6,2.0429144151382785
10/24/96,-0.6,2.0306569286474487
10/25/96,1.2,2.055024811791218
10/28/96,-0.7,2.04063963810868
10/29/96,4.6,2.1345090614616797
10/30/96,0.0,2.1345090614616797
10/31/96,2.8,2.1942753151826064
11/1/96,-0.6,2.181109663291511
11/4/96,0.5,2.192015211607968
11/5/96,2.1,2.238047531051736
11/6/96,-0.6,2.224619245865425
11/7/96,1.8,2.2646623922910027
11/8/96,-0.6,2.251074417937257
11/11/96,-0.1,2.2488233435193195
11/12/96,2.0,2.293799810389706
11/13/96,-0.3,2.286918410958537
11/14/96,1.4,2.3189352687119564
11/15/96,-0.9,2.2980648512935486
11/18/96,-0.4,2.2888725918883743
11/19/96,0.9,2.309472445215369
11/20/96,0.9,2.3302576972223075
11/21/96,0.0,2.3302576972223075
11/22/96,-0.9,2.309285377947307
11/25/96,0.5,2.3208318048370438
11/26/96,-0.3,2.313869309422532
11/27/96,-0.3,2.3069277014942644
11/29/96,3.9,2.3968978818525404
12/2/96,-0.1,2.394500983970688
12/3/96,0.3,2.4016844869225995
12/4/96,-1.8,2.3584541661579927
